Date,Open,High,Low,Close,Adj Close,Volume
2018-10-29,0.011000,0.011000,0.011000,0.011000,0.011000,0
2018-10-30,0.011000,0.011000,0.011000,0.011000,0.011000,0
2018-10-31,0.010000,0.010000,0.010000,0.010000,0.010000,250
2018-11-01,0.010000,0.010000,0.010000,0.010000,0.010000,0
2018-11-02,0.010000,0.010000,0.010000,0.010000,0.010000,1906
2018-11-05,0.010000,0.010000,0.010000,0.010000,0.010000,0
2018-11-06,0.010000,0.010000,0.010000,0.010000,0.010000,0
2018-11-07,0.010000,0.010000,0.010000,0.010000,0.010000,500
2018-11-08,0.010000,0.010000,0.010000,0.010000,0.010000,0
2018-11-09,0.010000,0.010000,0.010000,0.010000,0.010000,0
2018-11-12,0.000100,0.000100,0.000100,0.000100,0.000100,250
2018-11-13,0.000100,0.000100,0.000100,0.000100,0.000100,0
2018-11-14,0.000100,0.000100,0.000100,0.000100,0.000100,0
2018-11-15,0.000100,0.000100,0.000100,0.000100,0.000100,0
2018-11-16,0.000100,0.000100,0.000100,0.000100,0.000100,0
2018-11-19,0.010000,0.010000,0.010000,0.010000,0.010000,150
2018-11-20,0.010000,0.010000,0.010000,0.010000,0.010000,0
2018-11-21,0.005000,0.005000,0.005000,0.005000,0.005000,500
2018-11-23,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-11-26,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-11-27,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-11-28,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-11-29,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-11-30,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-12-03,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-12-04,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-12-06,0.005000,0.005000,0.005000,0.005000,0.005000,2100
2018-12-07,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-12-10,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-12-11,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-12-12,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-12-13,0.000010,0.000010,0.000010,0.000010,0.000010,150
2018-12-14,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-17,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-18,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-19,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-20,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-21,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-24,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-26,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-27,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-28,0.000010,0.000010,0.000010,0.000010,0.000010,0
2018-12-31,0.012000,0.012000,0.010000,0.010000,0.010000,3884
2019-01-02,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-03,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-04,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-07,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-08,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-09,0.010000,0.010000,0.010000,0.010000,0.010000,3700
2019-01-10,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-11,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-14,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-15,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-16,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-17,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-18,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-22,0.010000,0.010000,0.010000,0.010000,0.010000,4400
2019-01-23,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-24,0.000100,0.010000,0.000100,0.000100,0.000100,5080
2019-01-25,0.000100,0.000100,0.000100,0.000100,0.000100,0
2019-01-28,0.010000,0.010000,0.010000,0.010000,0.010000,100
2019-01-29,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-30,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-01-31,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-02-01,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-02-04,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-02-05,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-02-06,0.010000,0.010000,0.010000,0.010000,0.010000,100
2019-02-07,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-02-08,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-02-11,0.010000,0.010000,0.010000,0.010000,0.010000,0
2019-02-12,0.000010,0.000010,0.000010,0.000010,0.000010,250
2019-02-13,null,null,null,null,null,null
2019-02-14,null,null,null,null,null,null
2019-02-15,null,null,null,null,null,null
2019-02-19,0.000300,0.000300,0.000300,0.000300,0.000300,2661
2019-02-20,0.000300,0.000300,0.000300,0.000300,0.000300,0
2019-02-21,0.000300,0.000300,0.000300,0.000300,0.000300,0
2019-02-22,0.000300,0.000300,0.000300,0.000300,0.000300,0
2019-02-25,0.000300,0.000300,0.000300,0.000300,0.000300,0
2019-02-26,0.001000,0.001000,0.001000,0.001000,0.001000,200
2019-02-27,0.001000,0.001000,0.001000,0.001000,0.001000,0
2019-02-28,0.004000,0.004000,0.004000,0.004000,0.004000,1210
2019-03-01,0.004000,0.004000,0.004000,0.004000,0.004000,0
2019-03-04,0.004000,0.004000,0.004000,0.004000,0.004000,0
2019-03-05,0.004000,0.004000,0.004000,0.004000,0.004000,0
2019-03-06,0.004000,0.004000,0.004000,0.004000,0.004000,0
2019-03-07,0.004000,0.004000,0.004000,0.004000,0.004000,0
2019-03-08,0.004000,0.004000,0.004000,0.004000,0.004000,0
2019-03-11,0.004000,0.004000,0.004000,0.004000,0.004000,0
2019-03-12,0.005000,0.005000,0.005000,0.005000,0.005000,100
2019-03-13,0.007500,0.007500,0.007500,0.007500,0.007500,1220
2019-03-14,0.007500,0.007500,0.007500,0.007500,0.007500,0
2019-03-15,0.007500,0.007500,0.007500,0.007500,0.007500,0
2019-03-18,0.007500,0.007500,0.007500,0.007500,0.007500,0
2019-03-19,0.005000,0.005000,0.005000,0.005000,0.005000,120
2019-03-20,0.005000,0.005000,0.005000,0.005000,0.005000,0
2019-03-21,0.005000,0.005000,0.005000,0.005000,0.005000,0
2019-03-22,0.040000,0.060000,0.040000,0.060000,0.060000,2139
2019-03-25,0.500000,1.000000,0.180000,0.250000,0.250000,80275
2019-03-26,0.300000,0.300000,0.200000,0.260000,0.260000,68298
2019-03-27,0.250000,0.400000,0.240000,0.270000,0.270000,27487
2019-03-28,0.300000,0.300000,0.200000,0.250000,0.250000,68665
2019-03-29,0.260000,0.300000,0.240000,0.280000,0.280000,36386
2019-04-01,0.300000,0.300000,0.280000,0.295000,0.295000,27825
2019-04-02,0.300000,0.500000,0.280000,0.500000,0.500000,47803
2019-04-03,0.500000,0.710000,0.500000,0.660000,0.660000,51374
2019-04-04,0.680000,0.804000,0.680000,0.750000,0.750000,27745
2019-04-05,0.700000,1.050000,0.650000,1.050000,1.050000,39025
2019-04-08,0.800000,1.500000,0.800000,1.000000,1.000000,127116
2019-04-09,1.030000,1.500000,1.000000,1.050000,1.050000,21952
2019-04-10,1.060000,1.150000,1.050000,1.100000,1.100000,29502
2019-04-11,1.150000,1.700000,1.150000,1.700000,1.700000,57615
2019-04-12,1.750000,4.020000,1.500000,3.400000,3.400000,108911
2019-04-15,4.000000,6.000000,3.400000,5.760000,5.760000,118061
2019-04-16,5.770000,6.000000,1.000000,1.300000,1.300000,239076
2019-04-17,1.400000,2.500000,1.310000,2.450000,2.450000,112766
2019-04-18,2.650000,5.500000,2.400000,2.700000,2.700000,996163
2019-04-22,2.650000,2.800000,2.000000,2.250000,2.250000,421069
2019-04-23,2.010000,2.250000,1.500000,1.620000,1.620000,239449
2019-04-24,1.620000,1.600000,1.200000,1.270000,1.270000,207464
2019-04-25,1.250000,1.390000,1.100000,1.250000,1.250000,121975
2019-04-26,1.200000,1.230000,1.050000,1.100000,1.100000,81852
2019-04-29,1.102000,1.400000,1.050000,1.400000,1.400000,155715
2019-04-30,1.450000,1.900000,1.450000,1.850000,1.850000,197255
2019-05-01,2.100000,3.400000,1.900000,2.765000,2.765000,388015
2019-05-02,2.720000,2.800000,1.910000,2.500000,2.500000,139737
2019-05-03,2.000000,2.250000,1.900000,2.100000,2.100000,95969
2019-05-06,2.050000,2.140000,1.710000,2.050000,2.050000,70467
2019-05-07,1.940000,2.150000,1.850000,2.000000,2.000000,29459
2019-05-08,1.800000,2.300000,1.800000,2.100000,2.100000,56819
2019-05-09,2.100000,2.100000,1.810000,2.000000,2.000000,28246
2019-05-10,66.879997,66.879997,66.879997,66.879997,66.879997,0
2019-05-13,1.945000,2.050000,1.800000,1.900000,1.900000,30029
2019-05-14,2.000000,2.100000,2.000000,2.030000,2.030000,11427
2019-05-15,2.040000,2.100000,1.910000,2.050000,2.050000,17122
2019-05-16,2.150000,2.240000,1.900000,2.200000,2.200000,39497
2019-05-17,1.900000,2.240000,1.900000,1.950000,1.950000,30015
2019-05-20,2.000000,2.000000,1.755000,1.980000,1.980000,39264
2019-05-21,2.000000,2.000000,2.000000,2.000000,2.000000,1143
2019-05-22,1.980000,2.000000,1.950000,1.980000,1.980000,17627
2019-05-23,1.900000,2.050000,1.800000,1.800000,1.800000,22588
2019-05-24,2.100000,2.100000,1.800000,2.000000,2.000000,12454
2019-05-28,2.200000,2.200000,1.800000,1.900000,1.900000,16425
2019-05-29,1.850000,1.900000,1.800000,1.800000,1.800000,27344
2019-05-30,1.800000,1.900000,1.750000,1.810000,1.810000,7233
2019-05-31,1.750000,1.800000,1.680000,1.800000,1.800000,15247
2019-06-03,1.790000,1.790000,1.700000,1.720000,1.720000,8845
2019-06-04,1.720000,1.800000,1.600000,1.710000,1.710000,68417
2019-06-05,1.505000,1.750000,1.200000,1.510000,1.510000,39089
2019-06-06,1.790000,1.950000,1.310000,1.510000,1.510000,16328
2019-06-07,1.940000,1.940000,1.410000,1.510000,1.510000,32378
2019-09-10,3.110000,3.200000,2.760000,3.000000,3.000000,7951
